RowNumber,CreditScore,Geography,Age,Balance,IsActiveMember,EstimatedSalary,Exited,Complain
6261,666,1,32,112536.57,1,34350.54,0,0
6262,708,2,35,122570.69,0,199005.88,0,0
6263,513,1,44,63562.02,1,52629.73,1,1
6264,445,1,37,0,1,180012.39,0,0
6265,690,3,44,100368.63,0,35342.33,0,0
6266,850,1,37,0,0,109291.22,0,0
6267,537,2,33,136082,0,62746.54,0,0
6268,705,3,48,114169.16,0,173273.2,1,1
6269,670,1,45,47884.92,1,54340.24,0,0
6270,652,2,36,0,1,19302.78,0,0
6271,696,2,24,0,0,10883.52,0,0
6272,747,1,49,202904.64,1,17298.72,1,1
6273,511,1,46,0,1,115779.48,1,1
6274,743,2,43,161807.18,1,93228.86,1,1
6275,532,3,52,110791.97,0,148704.77,1,1
6276,642,2,33,0,1,150475.14,0,0
6277,554,3,54,108755,0,40914.32,1,1
6278,604,2,34,0,0,38587.7,0,0
6279,602,1,72,0,1,171260.66,0,0
6280,757,2,55,117294.12,0,94187.47,1,1
6281,491,3,26,102251.14,1,145900.89,0,0
6282,850,1,31,0,0,152298.28,0,0
6283,521,1,22,0,1,99828.45,0,0
6284,726,1,37,132057.92,0,34743.98,0,0
6285,596,1,33,0,0,121189.3,1,1
6286,850,3,35,114285.2,1,129660.59,0,0
6287,637,1,41,0,0,145477.36,0,0
6288,690,2,32,76087.98,1,151822.66,0,0
6289,689,1,40,160272.27,0,49656.24,0,0
6290,633,2,63,114552.6,0,73856.28,1,1
6291,555,1,27,102000.17,1,116757,0,0
6292,563,2,24,0,0,16319.56,0,0
6293,494,1,33,137853,1,90273.85,0,0
6294,534,1,27,0,0,161344.13,0,0
6295,696,3,42,162318.61,0,121061.89,0,0
6296,535,2,50,140292.58,0,69531.22,1,1
6297,600,1,34,0,1,3756.23,0,0
6298,807,1,34,0,0,114448.13,0,0
6299,714,1,52,0,1,144045.08,1,1
6300,590,1,24,126431.54,0,58781.11,0,0
6301,614,1,41,123475.04,1,179227.52,0,0
6302,766,3,45,97652.96,0,127332.33,0,0
6303,557,2,42,0,1,86642.38,0,0
6304,788,3,49,137455.99,0,184178.29,1,1
6305,648,1,38,0,1,9551.49,0,0
6306,726,3,33,99046.31,1,56053.06,0,0
6307,773,1,33,0,1,1118.31,0,0
6308,583,3,27,105907.42,1,195732.04,0,0
6309,565,3,52,97720.35,0,175070.94,1,1
6310,705,1,25,0,1,112331.19,0,0
6311,685,2,43,97392.18,0,43956.83,0,0
6312,741,1,29,0,1,115994.52,0,0
6313,658,3,28,152812.58,0,166682.57,0,0
6314,575,1,27,139301.68,0,99843.98,0,0
6315,844,1,41,76319.64,1,141175.18,1,1
6316,559,2,67,125919.35,0,175910.95,1,1
6317,725,1,37,124348.38,1,176984.34,0,0
6318,450,1,29,117199.8,1,43480.63,0,0
6319,738,3,57,148384.64,0,155047.11,1,1
6320,642,3,19,113905.48,1,176137.2,0,0
6321,618,2,32,133476.09,1,154843.4,0,0
6322,590,1,47,117879.32,1,8214.46,0,0
6323,735,1,50,0,1,147075.69,0,0
6324,550,1,34,122359.5,0,116495.55,0,0
6325,729,2,28,0,1,31165.06,1,1
6326,743,3,59,108585.35,1,192127.22,1,1
6327,555,1,31,145875.74,0,137491.23,0,0
6328,667,2,36,121542.57,1,186841.71,0,0
6329,790,2,41,109508.68,0,86776.38,0,0
6330,727,3,34,146407.11,1,72073.72,0,0
6331,744,1,39,0,0,10662.58,0,0
6332,629,3,35,112330.83,1,91001.02,0,0
6333,619,1,35,90413.12,1,20555.21,0,0
6334,634,1,34,105302.66,1,123164.97,0,0
6335,608,2,35,0,1,143463.28,0,0
6336,507,1,35,0,0,92131.54,0,0
6337,536,3,35,121520.36,0,77178.42,0,0
6338,730,2,43,103960.38,1,193650.16,0,0
6339,583,3,39,102945.01,0,52861.89,0,0
6340,644,1,24,92760.55,0,35896.75,0,0
6341,790,2,37,0,1,149418.41,0,0
6342,807,3,40,134590.21,1,46253.65,0,0
6343,581,1,37,104255.03,0,86609.37,0,0
6344,627,2,55,0,0,91943.94,1,1
6345,850,1,41,0,0,128892.36,0,0
6346,754,1,35,0,0,44830.71,0,0
6347,551,3,50,121399.98,1,84508.44,1,1
6348,637,3,35,147127.81,1,84760.7,0,0
6349,699,2,31,125927.51,0,147661.47,0,0
6350,542,1,25,0,1,82393.08,0,0
6351,640,3,48,111599.32,1,135995.58,0,0
6352,553,1,27,0,0,159800.16,0,0
6353,741,1,38,0,0,14379.01,0,0
6354,598,1,35,114212.6,1,74322.85,0,0
6355,660,2,42,0,1,189016.24,1,1
6356,618,2,41,115251.64,0,136435.75,0,0
6357,647,1,43,0,1,78488.39,0,0
6358,491,1,68,107571.61,1,113695.99,0,0
6359,652,1,32,0,0,54628.11,0,0
6360,650,3,45,152367.21,0,150835.21,1,1
6361,413,3,39,130969.77,1,158891.79,0,0
6362,416,3,25,97738.97,1,160523.33,0,0
6363,629,2,34,0,1,180595.02,0,0
6364,678,2,40,113794.22,0,16618.76,0,0
6365,527,2,28,128396.33,0,79919.97,0,0
6366,743,2,48,118207.69,0,186489.14,1,1
6367,683,3,73,124730.26,1,51999.5,0,0
6368,536,1,41,0,0,121299.14,0,0
6369,663,2,52,136298.65,0,144593.3,1,1
6370,646,1,38,0,0,178752.73,0,0
6371,707,1,35,0,1,94148.3,0,0
6372,602,1,34,0,1,77414.45,0,0
6373,635,1,47,125724.95,0,63236.97,0,0
6374,597,1,67,0,1,108645.85,0,0
6375,503,1,38,0,1,95153.24,0,0
6376,524,2,64,0,0,136079.64,1,1
6377,700,1,46,95872.86,0,98273.01,1,1
6378,692,1,33,0,0,113505.93,1,1
6379,562,1,37,0,1,52525.15,1,1
6380,679,1,37,74260.03,0,194617.98,0,0
6381,603,3,35,123407.69,0,152541.89,1,1
6382,720,2,33,123783.91,1,142903.44,0,0
6383,797,1,24,0,0,182257.61,0,0
6384,594,1,36,153880.15,0,135431.72,0,0
6385,529,1,31,0,1,175697.87,0,0
6386,606,3,32,106301.85,1,59061.25,0,0
6387,621,2,40,0,1,131283.6,1,1
6388,513,1,43,0,0,152499.8,0,0
6389,753,3,44,138076.47,0,15523.09,1,1
6390,605,1,30,135422.31,1,186418.85,0,0
6391,574,2,37,0,0,32262.28,0,0
6392,726,1,38,126875.62,0,128052.29,0,0
6393,611,2,28,96381.68,0,181419.29,0,0
6394,593,3,41,119703.1,1,109783.29,0,0
6395,466,3,41,152102.18,0,181879.56,0,0
6396,741,3,36,127675.39,0,74260.16,0,0
6397,684,3,44,133776.86,1,49865.04,0,0
6398,550,2,33,72788.03,1,103608.06,0,0
6399,593,2,26,76226.9,0,167564.82,0,0
6400,601,3,48,163630.76,1,41816.49,1,1
6401,676,2,30,0,0,179066.58,0,0
6402,556,1,46,0,0,109184.24,0,0
6403,719,1,36,155423.17,1,199841.32,0,0
6404,850,3,55,98710.89,1,83617.17,1,1
6405,649,2,49,0,0,84863.85,1,1
6406,509,2,41,126683.8,1,114775.53,0,0
6407,684,1,33,140700.61,0,103557.93,0,0
6408,806,3,30,168078.83,0,85028.36,1,1
6409,729,2,44,107726.93,0,153064.87,0,0
6410,683,1,33,0,1,38784.42,0,0
6411,689,2,63,0,1,186526.12,0,0
6412,672,3,21,35741.69,0,28789.94,0,0
6413,602,3,53,98268.84,1,45038.29,1,1
6414,739,1,20,133800.98,1,150245.81,0,0
6415,618,1,21,125682.79,0,57762,0,0
6416,674,1,42,0,0,4292.72,0,0
6417,762,1,26,130428.78,0,173365.89,0,0
6418,790,2,37,0,1,119484.01,0,0
6419,754,2,27,0,0,121821.16,0,0
6420,729,1,44,0,0,151733.43,0,0
6421,606,3,47,137138.2,1,53784.22,0,0
6422,616,1,23,73112.95,1,62733.05,0,0
6423,772,1,47,152347.01,1,17671.78,0,0
6424,652,2,41,115144.68,0,188905.43,0,0
6425,743,1,43,0,0,113079.19,1,1
6426,793,1,39,137817.52,0,83997.79,0,0
6427,743,2,45,157332.26,0,125424.42,0,0
6428,746,1,37,0,0,143194.05,0,0
6429,627,3,39,124586.93,0,93132.61,1,1
6430,713,2,38,116980.78,1,76038.38,0,0
6431,678,2,40,128398.38,0,168658.3,0,0
6432,540,2,39,0,1,108419.41,0,0
6433,615,3,33,137657.25,1,171657.57,0,0
6434,415,2,53,167259.44,1,22357.25,0,0
6435,628,1,45,0,0,193903.06,0,0
6436,700,1,26,119009.57,0,141926.43,0,0
6437,623,3,33,80002.33,1,104079.62,0,0
6438,623,1,37,140211.88,1,93832.33,0,0
6439,679,1,44,118742.74,0,1568.91,0,0
6440,632,2,37,138207.08,0,60778.11,1,1
6441,790,1,47,148636.21,1,16119.96,1,1
6442,514,1,45,178827.79,0,60375.18,0,0
6443,491,1,33,83134.3,0,187946.55,0,0
6444,753,1,92,121513.31,1,195563.99,0,0
6445,693,3,37,95900.04,1,38196.24,0,0
6446,679,1,30,112543.42,1,179435.21,0,0
6447,529,2,34,0,1,93208.22,0,0
6448,619,2,31,141751.82,1,61531.86,0,0
6449,680,2,37,124140.57,0,92826.35,0,0
6450,693,3,45,116546.59,0,23140.28,1,1
6451,834,1,28,0,0,74287.53,0,0
6452,636,2,29,157576.47,1,101102.39,0,0
6453,538,2,43,0,0,126933.73,0,0
6454,566,3,44,141428.99,0,68408.74,0,0
6455,597,2,35,127510.99,1,155356.34,0,0
6456,711,1,29,0,1,3234.8,0,0
6457,606,1,31,0,0,195209.4,0,0
6458,615,2,51,81818.49,1,169149.38,0,0
6459,589,1,36,100895.54,1,68075.14,0,0
6460,606,3,45,63832.43,1,93707.8,0,0
6461,582,1,29,0,0,156153.27,0,0
6462,710,1,36,116085.06,0,58601.61,0,0
6463,467,1,57,0,1,114448.77,0,0
6464,749,1,30,0,1,126551.65,0,0
6465,564,3,33,115761.51,1,112350.21,1,1
6466,730,2,26,0,1,185808.7,0,0
6467,678,3,32,139626.01,1,118235.52,1,1
6468,540,1,31,0,1,183051.6,1,1
6469,767,1,35,115576.44,1,27922.45,0,0
6470,615,1,23,0,0,196476.19,0,0
6471,583,3,41,77647.6,0,190429.52,0,0
6472,850,1,40,0,0,35034.15,0,0
6473,651,3,34,148962.46,0,66389.43,1,1
6474,798,1,22,0,0,107615.43,0,0
6475,695,1,37,0,1,99692.65,0,0
6476,497,3,41,80542.81,0,88729.22,1,1
6477,739,1,40,0,0,173321.65,0,0
6478,549,1,34,0,0,139463.57,0,0
6479,850,1,35,102050.47,1,3769.71,0,0
6480,648,2,49,0,0,149946.43,1,1
6481,679,1,24,114948.76,1,135768.25,0,0
6482,606,3,39,136000.45,0,31708.53,0,0
6483,850,1,32,156001.68,1,151677.31,0,0
6484,619,3,41,147974.16,0,170518.83,0,0
6485,719,2,44,0,0,196582.19,0,0
6486,640,3,26,90402.77,1,3298.65,0,0
6487,710,1,40,0,0,162878.96,0,0
6488,580,1,31,0,1,64014.24,0,0
6489,550,1,44,0,0,26257.01,0,0
6490,841,1,31,162701.65,1,126794.56,0,0
6491,760,1,34,0,0,164162.44,0,0
6492,687,1,30,0,0,179206.92,0,0
6493,753,3,35,82453.96,0,18254.75,0,0
6494,661,1,35,100107.99,0,83949.68,0,0
6495,699,1,28,0,1,22684.78,0,0
6496,617,3,39,83348.89,0,7953.62,1,1
6497,595,3,44,96553.52,0,143952.24,1,1
6498,669,1,50,201009.64,0,158032.5,1,1
6499,613,1,27,125167.74,0,199104.52,0,0
6500,782,1,32,0,1,87566.97,0,0
6501,582,1,43,153313.67,0,170563.73,0,0
6502,679,1,30,0,0,157871.55,0,0
6503,611,1,40,125879.29,0,93203.43,0,0
6504,455,3,37,170057.62,1,54398.56,0,0
6505,621,1,32,0,1,168779.47,0,0
6506,596,3,48,131326.47,0,1140.02,1,1
6507,585,2,56,128472.8,0,186476.91,1,1
6508,742,1,32,160485.16,0,29023.03,0,0
6509,850,3,42,84445.68,1,60021.34,1,1
6510,738,3,40,115409.18,0,180456.8,0,0
6511,619,2,46,62400.48,1,132498.39,1,1
6512,628,1,50,143054.56,1,109608.81,1,1
6513,487,1,24,133628.09,1,98570.01,0,0
6514,513,2,41,107135.04,1,160546.58,0,0
6515,563,2,26,0,0,6139.74,0,0
6516,803,1,65,151659.52,1,6930.17,0,0
6517,607,2,32,0,1,10674.62,0,0
6518,628,3,51,155903.82,1,71159.84,0,0
6519,521,2,49,82940.25,0,62413.01,1,1
6520,669,3,50,112650.89,0,166386.22,1,1
6521,686,1,41,0,0,133086.45,0,0
6522,700,3,35,95853.39,0,192933.37,0,0
6523,663,1,42,82228.67,0,71359.78,0,0
6524,671,2,31,0,1,79270.02,0,0
6525,651,3,35,163700.78,1,29583.48,1,1
6526,728,1,34,106328.08,0,88680.65,0,0
6527,574,1,34,152992.91,1,134691.2,0,0
6528,464,1,38,116439.65,0,75574.48,0,0
6529,604,2,27,101352.78,0,30252.3,0,0
6530,836,2,37,0,0,111324.41,0,0
6531,511,3,75,105609.17,1,105425.18,0,0
6532,518,1,45,0,1,36193.07,0,0
6533,756,1,67,0,1,93081.87,0,0
6534,489,1,47,103894.38,1,107625.46,0,0
6535,622,2,27,139834.93,1,152733.89,0,0
6536,652,1,36,112518.71,1,110421.31,0,0
6537,625,1,37,115895.42,0,48486.25,0,0
6538,521,2,39,146408.68,0,72993.67,0,0
6539,546,1,34,165363.31,1,25744.13,1,1
6540,697,1,45,0,0,46807.62,1,1
6541,571,3,33,71843.15,0,26772.04,0,0
6542,748,2,35,105492.53,1,150057.2,0,0
6543,591,1,35,183027.25,1,56028.79,0,0
6544,814,3,29,131968.57,1,147693.92,0,0
6545,709,1,45,104118.5,1,174032,0,0
6546,433,2,27,0,1,153698.65,0,0
6547,781,1,20,125023.1,1,108301.45,0,0
6548,656,1,30,74323.2,1,22929.08,0,0
6549,683,1,38,109346.13,0,102665.92,0,0
6550,620,1,32,0,0,56139.09,0,0
6551,637,3,39,109698.41,1,88391.29,1,1
6552,525,2,30,0,1,149195.44,0,0
6553,793,3,34,127758.09,0,143357.03,0,0
6554,638,3,50,102645.48,0,168359.98,1,1
6555,520,1,31,93249.4,0,77335.75,0,0
6556,641,1,35,0,0,93148.93,0,0
6557,840,3,51,87779.83,1,36687.11,1,1
6558,504,2,40,0,0,146703.36,0,0
6559,686,1,38,138131.34,1,115927.85,0,0
6560,533,3,38,70362.52,1,104189.46,0,0
6561,577,1,32,0,0,9902.39,0,0
6562,445,3,48,168286.58,0,16645.77,1,1
6563,720,1,44,86102.27,0,180134.88,1,1
6564,643,3,25,115142.9,1,148098.95,0,0
6565,652,3,47,126597.89,1,38798.79,1,1
6566,663,1,33,0,0,153295,0,0
6567,525,3,30,157989.21,1,100687.67,0,0
6568,662,2,54,187997.15,0,111442.71,1,1
6569,724,3,54,172192.49,1,136902.01,0,0
6570,581,3,38,133105.47,0,105732.9,1,1
6571,685,2,38,0,1,35884.91,0,0
6572,595,1,46,0,0,73489.15,1,1
6573,588,1,21,0,1,110114.19,0,0
6574,647,3,35,192407.97,1,40145.28,0,0
6575,785,3,38,107199.75,0,146398.51,0,0
6576,794,3,55,115796.7,0,160526.36,1,1
6577,823,1,37,164858.18,1,173516.71,0,0
6578,687,3,38,117633.28,1,88396.6,0,0
6579,850,1,28,0,0,185821.41,0,0
6580,496,1,36,0,0,108098.28,0,0
6581,527,3,30,126663.51,1,162267.91,0,0
6582,576,3,71,140273.47,1,193135.25,1,1
6583,525,2,60,0,1,168034.9,0,0
6584,727,3,21,153344.72,1,163295.87,0,0
6585,671,3,23,123943.18,1,159553.27,0,0
6586,625,1,39,0,0,99800.87,0,0
6587,643,3,33,98630.31,1,40250.82,0,0
6588,707,1,33,58036.33,1,83335.78,0,0
6589,539,2,28,0,0,48382.4,0,0
6590,498,3,45,109200.74,1,165990.44,0,0
6591,696,2,30,0,1,9002.8,0,0
6592,758,1,33,0,0,188156.34,0,0
6593,685,1,33,0,1,186785.01,0,0
6594,655,3,30,83173.98,1,184259.6,0,0
6595,747,1,40,0,0,57817.84,1,1
6596,601,2,24,0,0,144660.42,0,0
6597,477,1,22,82559.42,0,163112.9,1,1
6598,558,1,32,73494.21,0,136301.1,0,0
6599,586,2,29,132450.24,1,36176.63,0,0
6600,850,1,49,128663.9,0,65769.3,1,1
6601,505,1,36,79951.9,1,174123.16,1,1
6602,591,3,51,132508.3,1,161304.68,1,1
6603,761,3,38,120530.13,0,109394.62,0,0
6604,554,1,35,74988.59,1,190155.13,0,0
6605,774,1,47,94722.88,1,61450.96,0,0
6606,771,2,33,0,0,8673.43,0,0
6607,792,1,31,71269.89,1,125912.77,0,0
6608,673,3,41,98612.1,0,151349.35,0,0
6609,765,1,40,138033.55,1,67972.45,0,0
6610,748,1,41,91621.69,1,71139.31,0,0
6611,422,1,54,140014.42,1,86350.97,0,0
6612,568,2,27,126815.97,1,118648.12,0,0
6613,502,1,64,139663.37,1,100995.11,0,0
6614,524,1,28,0,1,147100.72,0,0
6615,689,1,34,165312.27,0,155495.63,0,0
6616,661,1,26,0,0,196875.87,0,0
6617,606,2,33,0,1,63176.77,0,0
6618,678,3,54,123699.28,1,105221.76,0,0
6619,636,3,29,97325.15,1,131924.38,0,0
6620,647,1,32,97041.16,1,23132.73,0,0
6621,732,1,36,0,0,161428.25,0,0
6622,646,1,50,104129.24,0,181794.86,1,1
6623,559,1,43,0,1,86634.3,0,0
6624,581,1,28,104367.5,1,29937.75,0,0
6625,565,1,46,135369.71,1,140130.22,0,0
6626,657,2,41,112119.48,0,17536.82,0,0
6627,847,1,66,123760.68,1,53157.16,0,0
6628,558,1,41,0,1,143585.29,1,1
6629,596,2,57,0,1,72402,0,0
6630,579,1,39,0,1,39891.84,0,0
6631,741,1,36,0,1,89804.83,0,0
6632,613,1,44,0,1,136491.72,0,0
6633,694,2,31,0,0,35593.18,0,0
6634,729,2,42,0,0,58268.2,1,1
6635,480,1,42,152160.21,0,101778.9,0,0
6636,666,1,59,0,1,185123.09,0,0
6637,575,1,24,0,1,119927.81,0,0
6638,850,1,36,0,0,195033.07,0,0
6639,740,1,36,172381.8,1,86480.29,0,0
6640,588,3,41,106116.56,0,198766.61,0,0
6641,681,1,36,141952.07,1,185144.08,0,0
6642,611,2,33,0,1,3729.89,0,0
6643,589,1,37,138497.84,1,18988.58,0,0
6644,717,2,34,0,0,119313.74,0,0
6645,556,3,33,124213.36,0,62627.55,0,0
6646,850,1,37,126872.6,0,197266.58,0,0
6647,685,2,42,0,0,199992.48,0,0
6648,713,1,37,0,1,16403.41,0,0
6649,437,1,26,120923.52,1,78854.57,0,0
6650,605,2,47,142643.54,0,189310.27,0,0
6651,758,3,41,79857.64,1,78088.17,0,0
6652,600,1,46,95502.21,0,19842.18,0,0
6653,827,1,38,0,0,103305.01,0,0
6654,608,3,23,197715.93,1,116124.28,0,0
6655,608,1,30,85859.76,0,142730.27,0,0
6656,554,1,44,85304.27,1,58076.52,0,0
6657,683,3,35,132371.3,0,186123.57,0,0
6658,660,2,33,0,0,29664.45,0,0
6659,628,1,31,0,0,147963.07,1,1
6660,668,3,39,79896,0,38466.39,0,0
6661,776,1,29,0,1,143301.49,0,0
6662,820,1,36,0,0,31422.69,0,0
6663,665,1,36,0,1,121505.61,0,0
6664,850,3,31,146587.3,1,89874.82,0,0
6665,703,1,42,0,1,72500.68,0,0
6666,506,2,32,0,1,182692.8,0,0
6667,588,2,32,109109.33,1,4993.94,0,0
6668,622,2,26,0,1,124964.82,0,0
6669,606,1,34,0,0,161971.42,0,0
6670,517,1,56,142147.32,0,39488.04,1,1
6671,758,2,43,0,1,55313.44,0,0
6672,677,1,49,0,1,187811.71,0,0
6673,827,2,35,0,1,184514.01,0,0
6674,729,1,36,109106.8,0,121311.12,0,0
6675,654,1,36,112262.84,0,12873.39,0,0
6676,654,2,36,0,0,157238.05,0,0
6677,619,2,52,0,1,123242.11,0,0
6678,642,2,26,144238.7,1,184399.76,0,0
6679,472,2,32,159397.75,1,57323.18,0,0
6680,470,2,30,125385.01,0,68293.93,0,0
6681,633,1,60,69365.25,1,10288.24,0,0
6682,602,1,31,155271.83,1,179446.31,0,0
6683,640,2,29,197200.04,0,141453.62,0,0
6684,454,2,48,144837.79,1,93151.77,0,0
6685,562,1,57,0,0,6554.97,1,1
6686,636,1,34,0,0,38570.13,0,0
6687,621,2,50,163085.79,1,131048.36,0,0
6688,795,3,38,125903.22,1,127068.92,0,0
6689,550,1,22,154377.3,1,51721.52,0,0
6690,630,2,41,107511.52,1,46156.87,0,0
6691,573,3,30,127406.5,0,192950.6,0,0
6692,561,2,24,143656.55,1,180932.46,0,0
6693,662,1,39,138106.75,0,19596.73,0,0
6694,637,1,27,128940.24,0,46786.92,0,0
6695,651,3,37,114453.58,1,175820.91,0,0
6696,646,1,33,0,0,198208,0,0
6697,567,1,48,0,0,55362.45,0,0
6698,638,1,41,131762.94,1,47675.29,0,0
6699,725,1,31,0,0,61326.43,0,0
6700,709,1,41,150300.65,0,71672.86,0,0
6701,787,2,39,108935.39,1,101168.3,0,0
6702,653,1,37,135847.47,0,144880.81,0,0
6703,661,3,37,109908.06,0,115037.67,1,1
6704,681,3,49,142946.18,0,187280.51,1,1
6705,436,3,45,104339.11,1,183540.22,1,1
6706,663,1,33,157274.36,1,28531.81,0,0
6707,662,1,64,98848.19,1,42730.12,0,0
6708,607,3,39,105103.33,0,104721.5,1,1
6709,754,1,34,0,1,65219.85,0,0
6710,850,3,66,127120.62,1,118929.64,1,1
6711,578,1,39,0,0,70563.9,0,0
6712,666,3,36,129118.5,0,139435.12,0,0
6713,599,1,43,0,0,170347.1,0,0
6714,586,1,46,0,1,131553.82,1,1
6715,825,1,36,146053.66,1,138344.7,0,0
6716,808,2,67,124577.15,1,169894.4,0,0
6717,515,2,29,151012.55,0,9770.97,0,0
6718,663,2,58,216109.88,1,74176.71,1,1
6719,444,1,34,144318.97,0,112668.06,0,0
6720,650,1,39,0,0,186275.7,0,0
6721,609,1,26,0,0,98463.99,0,0
6722,824,3,77,27517.15,1,2746.41,0,0
6723,662,1,29,147092.65,0,10928.3,0,0
6724,699,3,51,92246.14,1,91346.03,0,0
6725,752,1,41,0,0,139844.04,1,1
6726,603,3,40,148897.02,0,105052.9,0,0
6727,628,2,50,0,0,144366.83,1,1
6728,745,1,36,0,0,19605.18,1,1
6729,804,3,33,138335.96,1,80483.76,0,0
6730,454,3,50,92895.56,0,154344,1,1
6731,631,2,46,160736.63,1,93503.02,0,0
6732,503,1,32,0,1,153036.97,0,0
6733,548,1,37,0,0,98029.58,0,0
6734,668,1,28,107141.27,0,193018.71,0,0
6735,619,1,55,0,0,60810.64,1,1
6736,842,1,37,132446.08,0,87071.18,1,1
6737,707,1,57,92053,1,164064.44,1,1
6738,715,2,38,96798.79,1,4554.67,0,0
6739,573,3,35,134498.54,1,119924.8,0,0
6740,509,1,55,132387.91,1,170360.11,0,0
6741,670,3,40,147171.2,1,69850.04,0,0
6742,613,2,44,100524.69,1,47298.95,0,0
6743,678,1,26,0,0,45443.68,0,0
6744,555,3,51,138214.5,0,198715.27,1,1
6745,777,1,30,0,1,115611.97,0,0
6746,552,2,55,0,1,40333.94,0,0
6747,640,2,39,0,1,105997.25,0,0
6748,541,1,34,128743.55,0,134851.12,0,0
6749,756,1,31,122647.32,0,61666.87,0,0
6750,684,2,24,79263.9,1,196574.48,0,0
6751,618,1,42,0,0,111097.39,1,1
6752,604,1,53,121389.78,1,48201.64,1,1
6753,624,2,38,123906.55,0,135096.78,0,0
6754,661,2,38,143006.7,1,15650.89,0,0
6755,627,2,28,157597.61,1,34097.22,0,0
6756,812,2,38,127117.8,1,174822.74,0,0
6757,473,1,39,117103.26,1,85937.52,1,1
6758,717,2,36,102989.83,1,49185.57,0,0
6759,693,2,28,145118.83,1,77742.38,0,0
6760,705,1,92,126076.24,1,34436.83,0,0
6761,661,1,41,0,1,88279.6,0,0
6762,573,1,27,0,1,157549.6,0,0
6763,639,1,37,98186.7,1,173386.95,0,0
6764,718,1,67,0,1,82782.08,0,0
6765,570,1,37,0,1,187758.5,0,0
6766,461,1,40,0,0,176547.8,0,0
6767,638,3,33,129335.65,1,56585.2,1,1
6768,608,2,48,75801.74,0,125762.95,0,0
6769,599,2,42,0,0,113868.4,0,0
6770,762,1,44,159316.64,0,24780.13,0,0
6771,662,1,38,96479.81,0,120259.41,0,0
6772,747,3,29,117726.33,1,175398.34,0,0
6773,539,1,39,0,1,86767.48,0,0
6774,625,1,43,122351.29,0,71216.6,0,0
6775,656,1,48,0,1,85240.61,1,1
6776,469,1,48,0,0,160529.71,1,1
6777,621,2,43,0,0,102806.6,0,0
6778,754,1,27,0,0,144134.64,0,0
6779,679,3,50,132598.38,1,184017.98,0,0
6780,535,1,38,119272.29,0,195896.59,1,1
6781,487,1,37,0,1,126722.57,0,0
6782,850,1,42,0,1,176883.42,0,0
6783,585,1,55,106415.57,1,122960.98,1,1
6784,603,1,31,0,1,9607.1,0,0
6785,728,3,32,127772.1,1,152643.48,0,0
6786,621,2,41,104631.67,1,95551.22,0,0
6787,833,1,30,0,0,141860.62,0,0
6788,502,1,37,0,1,76642.68,0,0
6789,825,3,37,118050.79,1,52301.15,0,0
6790,668,1,46,0,0,29388.02,0,0
6791,487,2,40,136093.74,1,193408.43,0,0
6792,600,3,39,88477.36,0,58632.37,0,0
6793,606,2,34,161572.24,1,191076.22,0,0
6794,623,3,50,126608.37,1,645.61,1,1
6795,575,1,54,68332.96,1,144390.75,0,0
6796,577,2,48,179852.26,0,193580.32,0,0
6797,651,1,25,0,1,126761.2,0,0
6798,693,3,46,104763.41,1,62368.33,0,0
6799,800,1,60,88541.57,1,131718.12,0,0
6800,760,1,38,162888.73,0,91098.76,1,1
6801,711,1,35,0,1,67508.01,0,0
6802,637,2,43,0,0,12156.93,1,1
6803,662,1,32,0,0,65089.38,0,0
6804,568,1,44,0,0,62370.67,1,1
6805,692,1,30,0,1,18826.34,0,0
6806,614,1,35,0,1,3342.62,0,0
6807,478,1,35,92474.05,0,178626.07,0,0
6808,562,1,36,0,0,32845.32,0,0
6809,709,3,30,115479.48,1,134732.99,0,0
6810,684,1,26,87098.91,0,106095.82,0,0
6811,546,3,42,86351.85,0,57380.13,0,0
6812,779,1,42,0,0,25951.91,0,0
6813,576,3,63,148843.56,0,69414.13,1,1
6814,481,3,44,163714.52,0,96123.72,0,0
6815,445,1,25,0,0,119425.94,0,0
6816,606,2,36,94153.56,1,120138.27,0,0
6817,559,1,50,162702.35,0,150548.5,1,1
6818,608,1,56,129255.2,0,142492.04,1,1
6819,698,1,41,90605.29,1,14357,0,0
6820,568,2,39,0,1,129569.92,0,0
6821,528,1,29,102787.42,0,55972.56,0,0
6822,802,1,39,120145.96,1,59497.01,1,1
6823,669,3,47,63723.78,1,181928.25,0,0
6824,581,2,24,159203.71,1,102517.83,1,1
6825,640,1,38,0,0,88827.67,0,0
6826,529,2,44,0,0,14161.3,0,0
6827,547,1,51,0,1,56908.41,0,0
6828,718,1,49,0,0,184474.72,1,1
6829,707,3,34,162691.16,0,94912.78,0,0
6830,735,1,43,127806.91,1,73069.59,0,0
6831,765,1,43,157960.49,0,136602.8,0,0
6832,469,3,52,139493.25,0,150093.32,1,1
6833,594,3,21,87096.82,0,168186.11,0,0
6834,675,1,34,84944.58,0,146230.63,0,0
6835,703,1,50,160139.59,1,79314.1,0,0
6836,810,1,33,0,1,77965.67,0,0
6837,715,2,42,0,1,128745.69,0,0
6838,664,1,40,0,0,194767.3,0,0
6839,850,1,29,0,1,10672.54,0,0
6840,724,3,36,94615.11,1,10627.21,0,0
6841,563,1,30,90727.79,0,122268.75,0,0
6842,714,3,26,119545.48,0,65482.94,0,0
6843,614,1,36,118311.76,0,146134.68,0,0
6844,740,1,33,129574.98,1,123300.38,0,0
